Z,A,E0,ThetaDeg,nu,cross,error
6,12,3.595,78,3.07373,8.21126,1.88379
6,12,3.595,78,3.10968,6.91475,1.72869
6,12,3.595,78,3.14562,7.77909,1.83355
6,12,3.595,78,3.18158,4.32172,1.36665
6,12,3.595,78,3.21753,13.3973,2.40623
6,12,3.595,78,3.25347,15.9904,2.6288
6,12,3.595,78,3.28943,12.9652,2.3671
6,12,3.595,78,3.32538,15.9904,2.6288
6,12,3.595,78,3.36132,19.0156,2.8667
6,12,3.595,78,3.39728,21.1764,3.0252
6,12,3.595,78,3.43323,29.3877,3.56378
6,12,3.595,78,3.46917,30.252,3.61581
6,12,3.595,78,3.50513,44.9459,4.4073
6,12,3.595,78,3.54108,42.785,4.30005
6,12,0.48,25.3333,0.0024,0,0
6,12,0.48,25.3333,0.0072,0,0
6,12,0.48,25.3333,0.012,0,0
6,12,0.48,25.3333,0.0168,0,0
6,12,0.48,25.3333,0.0216,3207.76,119.133
6,12,0.48,25.3333,0.0264,78490.6,589.306
6,12,0.48,25.3333,0.0312,216455,978.624
6,12,0.48,25.3333,0.036,342115,1230.32
6,12,0.48,25.3333,0.0408,416058,1356.78
6,12,0.48,25.3333,0.0456,450431,1411.71
6,12,0.48,25.3333,0.0504,467705,1438.53
6,12,0.48,25.3333,0.0552,486288,1466.83
6,12,0.48,25.3333,0.06,448259,1408.3
6,12,0.48,25.3333,0.0648,395302,1322.5
6,12,0.48,25.3333,0.0696,343106,1232.1
6,12,0.48,25.3333,0.0744,292092,1136.82
6,12,0.48,25.3333,0.0792,250869,1053.55
6,12,0.48,25.3333,0.084,210703,965.534
6,12,0.48,25.3333,0.0888,173254,875.536
6,12,0.48,25.3333,0.0936,142411,793.787
6,12,0.48,25.3333,0.0984,112949,706.923
6,12,0.48,25.3333,0.1032,89215.5,628.278
6,12,0.48,25.3333,0.108,67716.9,547.369
6,12,0.48,25.3333,0.1128,51324.2,476.533
6,12,0.48,25.3333,0.1176,35440.2,395.986
6,12,0.48,25.3333,0.1224,24241.8,327.502
6,12,0.48,25.3333,0.1272,14561,253.821
6,12,0.48,25.3333,0.132,8021.61,188.392
6,12,0.48,25.3333,0.1368,3247.58,119.87
6,12,0.48,25.3333,0.1416,1053.03,68.2578
6,12,0.48,25.3333,0.1464,663.674,54.1888
6,12,0.48,25.3333,0.1512,482.27,46.1931
6,12,0.48,25.3333,0.156,654.825,53.8263
6,12,0.48,25.3333,0.1608,526.515,48.2656
6,12,0.48,25.3333,0.1656,694.646,55.4388
6,12,0.48,25.3333,0.1704,849.503,61.3076
6,12,0.48,25.3333,0.1752,1022.06,67.2465
6,12,0.48,25.3333,0.18,1411.41,79.024
6,12,0.48,25.3333,0.1848,1814.04,89.5892
6,12,0.48,25.3333,0.1896,1840.59,90.2424
6,12,0.48,25.3333,0.1944,2375.95,102.53
6,12,0.48,25.3333,0.1992,2654.7,108.378
6,12,0.48,25.3333,0.204,2796.28,111.23
6,12,0.48,25.3333,0.2088,2893.62,113.15
6,12,0.48,25.3333,0.2136,3331.65,121.412
6,12,0.48,25.3333,0.2184,3477.65,124.044
6,12,0.48,25.3333,0.2232,3420.14,123.014
6,12,0.48,25.3333,0.228,3765.25,129.071
6,12,0.48,25.3333,0.2328,3951.08,132.218
6,12,0.48,25.3333,0.2376,4167.88,135.797
6,12,0.48,25.3333,0.2424,3721,128.31
6,12,0.48,25.3333,0.2472,3482.08,124.123
6,12,0.48,25.3333,0.252,3389.16,122.455
6,12,0.48,25.3333,0.2568,3030.78,115.8
6,12,0.48,25.3333,0.2616,2831.68,111.932
6,12,0.48,25.3333,0.2664,2513.11,105.448
6,12,0.48,25.3333,0.2712,1933.5,92.4921
6,12,0.48,25.3333,0.276,1579.55,83.5984
6,12,0.48,25.3333,0.2808,955.691,65.0265
6,12,0.48,25.3333,0.2856,132.735,24.234
6,12,0.48,25.3333,0.2904,0,0
6,12,0.48,25.3333,0.2952,0,0
6,12,0.48,25.3333,0.3,0,0
6,12,0.48,25.3333,0.3048,0,0
6,12,0.48,25.3333,0.3096,0,0
6,12,0.48,25.3333,0.3144,0,0
6,12,0.48,25.3333,0.3192,0,0
6,12,0.48,25.3333,0.324,0,0
6,12,0.48,25.3333,0.3288,0,0
6,12,0.48,25.3333,0.3336,0,0
6,12,0.48,25.3333,0.3384,0,0
6,12,0.48,25.3333,0.3432,0,0
6,12,0.48,25.3333,0.348,0,0
6,12,0.48,25.3333,0.3528,0,0
6,12,0.48,25.3333,0.3576,0,0
6,12,0.48,25.3333,0.3624,0,0
6,12,0.48,25.3333,0.3672,0,0
6,12,0.48,25.3333,0.372,0,0
6,12,0.48,25.3333,0.3768,0,0
6,12,0.48,25.3333,0.3816,0,0
6,12,0.48,25.3333,0.3864,0,0
6,12,0.48,25.3333,0.3912,0,0
6,12,0.48,25.3333,0.396,0,0
6,12,0.48,25.3333,0.4008,0,0
6,12,0.48,25.3333,0.4056,0,0
6,12,0.48,25.3333,0.4104,0,0
6,12,0.48,25.3333,0.4152,0,0
6,12,0.48,25.3333,0.42,0,0
6,12,0.48,25.3333,0.4248,0,0
6,12,0.48,25.3333,0.4296,0,0
6,12,0.48,25.3333,0.4344,0,0
6,12,0.48,25.3333,0.4392,0,0
6,12,0.48,25.3333,0.444,0,0
6,12,0.48,25.3333,0.4488,0,0
6,12,0.48,25.3333,0.4536,0,0
6,12,0.48,25.3333,0.4584,0,0
6,12,0.48,25.3333,0.4632,0,0
6,12,0.48,25.3333,0.468,0,0
6,12,0.48,25.3333,0.4728,0,0
6,12,0.56,147.6,0.0028,0,0
6,12,0.56,147.6,0.0084,0,0
6,12,0.56,147.6,0.014,0,0
6,12,0.56,147.6,0.0196,0,0
6,12,0.56,147.6,0.0252,0,0
6,12,0.56,147.6,0.0308,0,0
6,12,0.56,147.6,0.0364,0,0
6,12,0.56,147.6,0.042,0,0
6,12,0.56,147.6,0.0476,0,0
6,12,0.56,147.6,0.0532,0,0
6,12,0.56,147.6,0.0588,0,0
6,12,0.56,147.6,0.0644,0,0
6,12,0.56,147.6,0.07,0,0
6,12,0.56,147.6,0.0756,0,0
6,12,0.56,147.6,0.0812,0,0
6,12,0.56,147.6,0.0868,0,0
6,12,0.56,147.6,0.0924,0,0
6,12,0.56,147.6,0.098,0,0
6,12,0.56,147.6,0.1036,0,0
6,12,0.56,147.6,0.1092,0,0
6,12,0.56,147.6,0.1148,0,0
6,12,0.56,147.6,0.1204,0,0
6,12,0.56,147.6,0.126,0,0
6,12,0.56,147.6,0.1316,0,0
6,12,0.56,147.6,0.1372,0,0
6,12,0.56,147.6,0.1428,0,0
6,12,0.56,147.6,0.1484,0,0
6,12,0.56,147.6,0.154,0,0
6,12,0.56,147.6,0.1596,0,0
6,12,0.56,147.6,0.1652,0,0
6,12,0.56,147.6,0.1708,0,0
6,12,0.56,147.6,0.1764,0,0
6,12,0.56,147.6,0.182,0,0
6,12,0.56,147.6,0.1876,0,0
6,12,0.56,147.6,0.1932,0,0
6,12,0.56,147.6,0.1988,0,0
6,12,0.56,147.6,0.2044,0,0
6,12,0.56,147.6,0.21,3.19834,3.19834
6,12,0.56,147.6,0.2156,9.59501,5.53968
6,12,0.56,147.6,0.2212,6.39668,4.52313
6,12,0.56,147.6,0.2268,12.7934,6.39668
6,12,0.56,147.6,0.2324,19.19,7.8343
6,12,0.56,147.6,0.238,35.1817,10.6077
6,12,0.56,147.6,0.2436,28.785,9.59501
6,12,0.56,147.6,0.2492,76.7601,15.6686
6,12,0.56,147.6,0.2548,76.7601,15.6686
6,12,0.56,147.6,0.2604,95.9501,17.518
